mu,omega,alpha1,beta1,shape,tick,alpha2,skew,ar1,ma1,ma2,eta11,eta21,ma3,ma4,ar2,beta2,gamma1,gamma2,ar3,ar4,ar5,label
0.000547852248563942,2.14244527415442e-08,2.05525980566128e-08,0.998999978256446,8.05285585800428,RJF,,,,,,,,,,,,,,,,,2014
0.000510452977334344,6.57018307056783e-07,0.000886205437772065,0.992583496296811,9.19089405003089,RL,,,,,,,,,,,,,,,,,2014
0.00113327510210558,7.58035205932307e-13,3.68396600269762e-05,0.998000453217613,4.42354696715341,RMD,,,,,,,,,,,,,,,,,2014
0.000597849375882355,2.89455693175624e-05,0.149516677389561,0.726948034239351,4.16146203057793,ROK,,,,,,,,,,,,,,,,,2014
0.000161696614398249,2.49137172555383e-05,0.245472408285087,1.51181385419518e-06,7.05538966950289,ROL,,,-0.00529958151150692,,,,,,,,0.484521137003499,,,,,,2014
-7.58772990628659e-05,1.23549778888499e-05,7.0099510056339e-07,0.78441853112806,4.0236088206173,ROP,,,,,,,,,,,,0.343722936886816,,,,,2014
0.000182609032372487,2.67298941546323e-07,9.92666851759544e-10,0.998999987976876,3.25570646270167,ROST,,,-0.170942759686652,0.117842259962219,,,,,,,,,,,,,2014
0.00102907131393283,1.48649328110513e-06,0.0351332374503186,0.938903716011422,4.18960823905114,RSG,,,,,,,,,,,,,,,,,2014
0.000340391133277593,1.09702645414506e-07,2.46663785641587e-08,0.998999936468299,6.95296328486744,RTX,,,,,,,,,,,,,,,,,2014
0.000363855427840825,9.35596796571217e-05,0.294797073462794,1.59782740428382e-09,6.4456775011302,RVTY,0.116800506450117,,,,,,,,,,,,,,,,2014
0.000506153326543561,1.5303600621381e-07,2.56765903755377e-06,0.998996189871778,6.16370892335718,SBAC,,,,,,,,,,,,,,,,,2014
0.000565692382265784,1.21530486016596e-05,0.0323293028863349,0.795883152161812,12.9005235656343,SBUX,0.077980255490323,,,,,,,,,,,,,,,,2014
0.0009929170718071,1.4083940263719e-07,2.78614748848431e-07,0.998998913954559,7.97952351116745,SCHW,,,,,,,,,,,,,,,,,2014
0.000896407860054273,2.29314398005866e-05,0.116256622449471,0.785970360729821,11.2217634572917,SEE,,,,,,,,,,,,,,,,,2014
0.00134697401031309,6.80536485420668e-06,0.252976353268395,0.742772422372521,4.10918015524802,SHW,,,,,,,,,,,,,,,,,2014
5.81518584645592e-05,4.63573888819161e-05,0.198499570295474,0.312981075521978,5.33111596340286,SJM,2.69141674491624e-18,,-0.106350099922807,,,,,,,,,,,,,,2014
0.000223828554497662,6.22221008289225e-06,3.24885349646603e-11,0.904922038712252,5.24446667391102,SLB,,,-0.365839959780959,0.36942766791899,0.827949903979874,,,,,-0.679885313671589,,0.137878744907547,,,,,2014
0.000574095771753423,3.88772299657652e-05,0.153685505406445,0.574569787909236,3.92270252896711,SNA,0.00649033692479756,,,,,,,,,,,,,,,,2014
0.000453777431060865,1.4849250649755e-07,0.014073410536055,0.9833142721237,3.65511386272049,SNPS,,,,,,,,,,,,,,,,,2014
0.000938746267943253,5.87077142317354e-08,0.00335589900882275,0.321269010248576,14.0540141983858,SO,,,-0.530403318335376,0.5209650852942,-0.117268012847041,,,-0.228210071903153,,,0.688994844977324,-0.0301621050433565,,,,,2014
0.00128280997067893,1.24879381440727e-05,0.121602390016384,0.699947561642327,8.61083354332531,SPG,,,,-0.109632514430275,,,,,,,,,,,,,2014
0.000424133151127249,2.24450259796936e-05,0.174957701592095,0.688118417485211,6.77163072405913,SPGI,6.45750313010846e-10,,,,,,,,,,,,,,,,2014
0.00104869559901655,4.35812542320698e-08,0.027600645755551,0.4308128840528,11.3080685159262,SRE,,0.941895068989333,-0.00751695247536106,,,0.999434687048981,0.0278617151752733,,,,0.286584405196793,,,,,,2014
0.000427170691646643,3.51752665857112e-07,9.67254961054647e-07,0.998995160291151,3.81278222482163,STE,,,0.0793603909711822,,,,,,,,,,,,,,2014
-0.000585656589728656,6.5775822210444e-13,0.000243173141420857,0.234797511698208,6.56237900658631,STLD,0.000142522706639301,,,,,,,,,,0.797125439147816,0.0773404080507203,-0.14432586674383,,,,2014
0.00116286129317451,1.79224297447354e-05,0.0387997519155574,0.731746523865817,4.94082992461904,STT,0.141154442345575,,,,,,,,,,,,,,,,2014
0.00154885761186581,8.04875714448326e-06,0.0272970363737747,0.940282198172292,4.26720711997263,STX,,,,,,,,,,,,,,,,,2014
0.000957832760400196,1.45339405739926e-05,0.0631858229556028,0.831125559026377,4.64978137448048,STZ,,,1.74828268134189,-1.66292634711486,0.652465709354243,,,,,-0.759403214680323,,,,,,,2014
0.000752794123186949,1.288399134511e-05,0.168134438778587,0.746211220112632,4.21256820104537,SWK,,,,,,,,,,,,,,,,,2014
0.00275717792159294,0.000231007702757955,0.175398279078135,0.413265494317279,3.55501310807185,SWKS,,,-0.0830904969987566,,,,,,,,,,,,,,2014
0.000918413532401078,8.23433203044658e-08,4.85790128382436e-07,0.998999095588494,25.7928335994641,SYK,,,,,,,,,,,,,,,,,2014
0.000606540794208995,1.39867309719633e-05,0.123623867875008,6.31131254748253e-09,4.50193980848399,SYY,,,,-0.19515334040326,,,,,,,0.700911115172764,,,,,,2014
-9.48761255824393e-05,6.62827894553613e-06,0.0938530197476727,0.852230319323279,3.60292977594825,T,,0.712450396000526,,,,,,,,,,,,,,,2014
0.00050311182824961,1.2530951318932e-06,0.0169326240834543,0.982067365692305,3.45176469560056,TAP,,,,,,,,,,,,,,,,,2014
0.00119618907273276,3.83658805653514e-08,9.98876368883595e-09,0.998999973126946,9.49185796824603,TDG,,,,,,,,,,,,,,,,,2014
0.000234545674703115,1.61565238652272e-07,1.44343368426102e-09,0.998999983048914,4.83154677667431,TDY,,,,,,,,,,,,,,,,,2014
1.594566869433e-05,2.71261319539157e-05,0.127440715402028,0.718714432101177,4.37264847891559,TECH,,,,,,,,,,,,,,,,,2014
0.00117390795370844,5.24747683064176e-07,1.38956395290737e-06,0.998984873224866,2.7763622714042,TEL,,,,,,,,,,,,,,,,,2014
0.00155607118191859,3.2240458619164e-05,0.220048734115165,0.329211517687282,4.99160108732107,TER,,,,,,,,,,,0.353827427077781,,,,,,2014
0.00108927108083339,1.01919913204768e-07,2.82428873655112e-05,0.998806388717794,5.25230220649659,TFC,,,,,,,,,,,,,,,,,2014
0.000947344587485094,8.92348859660003e-06,0.13943641508189,0.767368526191682,4.60382655060977,TFX,,,,,,,,,,,,,,,,,2014
0.00085291436357649,3.3783040108298e-07,3.35251398891623e-08,0.998999776876893,3.30526541624188,TGT,,,,,,,,,,,,,,,,,2014
-0.000165449962025865,7.72349538023808e-07,7.70237977925866e-05,0.99937533239832,4.70784921431694,TJX,7.21550667289136e-05,,,,,,,,,,,0.106990783479081,-0.115594016538292,,,,2014
0.000735661074854971,6.08593051088019e-05,0.292589183966869,0.320078139846407,7.67829155428972,TMO,,,,,,,,,,,,,,,,,2014
0.000121935074853725,1.67980174721607e-06,2.63948501883583e-06,0.994620219946741,4.65454360662875,TMUS,,,,,,,,,,,,,,,,,2014
-0.00033951109989649,9.99003377637219e-07,4.18617201759677e-08,0.998999943658936,2.88094053420188,TPR,,,,0.0898550422927159,,,,,,,,,,,,,2014
0.00128938605697408,7.58571790316544e-05,0.297919099549101,0.649632481115428,2.67755839725694,TRGP,,,,,,,,,,,,,,,,,2014
-0.000161252540789889,3.61322519401667e-07,4.25359241364102e-10,0.99899952595207,2.80726867971366,TRMB,,,,,,,,,,,,,,,,,2014
0.000662874900788291,1.8918622329001e-05,0.101163655981668,0.630987780213943,6.89021659628669,TROW,0.11693514909568,,,,,,,,,,,,,,,,2014
0.000941558893266649,8.75028843359674e-09,2.65773014865126e-07,0.998999714900292,8.77933647525848,TRV,,,0.451356615072021,-0.475845840293407,0.530672321850001,,,-0.155234107152589,,-0.529969241585613,,,,0.353919114961466,,,2014
-4.35092564055775e-05,1.47185052434207e-13,3.79185755487404e-05,0.998799219688004,4.02528370587237,TSCO,2.68099530424974e-05,,,,,,,,,,,,,,,,2014
0.000662644627582822,6.45613129865952e-06,0.0204795702022063,0.971213474952109,3.72211987931285,TSLA,,,,,,,,,,,,,,,,,2014
0.00178865677710209,1.7811436145328e-06,0.000133120366664206,0.997341229229259,3.06452553318068,TSN,,,,-0.102106735737952,,,,,,,,,,,,,2014
0.000209244917311553,1.48735638076977e-05,0.182921298559814,0.749376327319369,15.0526654413948,TT,,,,,,,,,,,,,,,,,2014
0.0023997884776909,5.97380920611939e-06,0.000287042341766715,0.999999963131573,4.83936654062215,TTWO,,,,,,,,,,,,-0.0234530296294219,,,,,2014
0.00158869532188045,1.55229362761378e-05,0.189773564221821,0.750651451530309,3.49817642040141,TXN,,,,,,,,,,,,,,,,,2014
-0.000311969371378777,1.95247043933309e-05,0.0187837142167854,0.845833055463661,7.8240319451449,TXT,,,,,,,,,,,,0.157167645961884,,,,,2014
-0.000664892051746215,2.88725360269186e-07,9.38402356568533e-09,0.998999721927575,3.84279636134775,TYL,,,,,,,,,,,,,,,,,2014
0.00145300743574311,0.000280007615807962,0.00223037415682958,5.9313230928389e-10,8.01382540822209,UAL,,,,,,,,,,,0.532554292352307,0.148508060511413,,,,,2014
0.00132642357753233,1.05657366304666e-07,0.00994862796743626,0.427023830603829,6.01398747863463,UDR,0.125460172228051,,,,,0.999004925449711,0.0267060464618707,,,,,,,,,,2014
0.00114616372217584,2.83484666323443e-07,2.58267293820733e-09,0.998999933420955,4.51620277241802,UHS,,,,,,,,,,,,,,,,,2014
-0.000669920046476609,5.30785146646936e-12,3.94913053326475e-05,0.996914817377771,4.72860549687243,ULTA,,,,,,,,,,,,,,,,,2014
0.00128058405092352,6.71596601831714e-05,0.282085211867618,1.36748793086094e-10,6.81106723852286,UNH,,,,,,,,,,,0.269566398797779,,,,,,2014
0.0015047628342311,9.66221233776166e-06,0.168324521879704,0.766722889584273,6.22395597343795,UNP,,,,,,,,,,,,,,,,,2014
0.000535620000084406,8.49686384163087e-06,0.088464415566609,0.794590659624108,6.48687306573429,UPS,,,,,,,,,,,,,,,,,2014
0.00233783885532625,3.54966287060747e-05,0.170080987718977,0.776814843328902,4.09355125016313,URI,,,,,,,,,,,,,,,,,2014
0.000998348683656476,1.02641866923582e-05,0.122940852166733,0.746907771749666,9.59127542242613,USB,,,-0.148072286610439,0.178986722429156,0.908257937449547,,,0.116930168763691,,-0.86535799801057,,,,,,,2014
0.000740103311417073,2.83713195267739e-05,0.213917741406414,0.650672392737903,3.90672677426294,V,,,,,,,,,,,,,,,,,2014
0.00111014448288849,9.00114645722574e-06,0.0909666263735415,0.837597129487788,6.71573910034036,VFC,,,,,,,,,,,,,,,,,2014
0.00059447531973872,7.24586731940942e-08,4.58769246916702e-08,0.998999660791961,7.72867758059202,VLO,,,,,,,,,,,,,,,,,2014
-9.52004600198978e-05,4.91852194827417e-05,5.18647608422631e-09,0.583781194232009,10.4326023894401,VMC,1.22717405743962e-14,,,,,,,,,,,0.117842089254971,0.322067647524939,,,,2014
-8.80160474541712e-05,4.09270656847468e-09,2.06028779873585e-05,0.998965638002582,6.00458587196202,VRSK,,,,,,,,,,,,,,,,,2014
-0.000187020482966955,0.000151223100137461,0.589219825384292,9.76837950561448e-09,3.28191518970993,VRSN,1.55531032432917e-20,0.868156455437619,,,,,,,,,0.00887795177501938,-0.0649702893724868,-0.0582701413602158,,,,2014
0.000681761768588916,1.09792532807651e-06,1.38365745874146e-07,0.996255265175798,3.9201666696785,VRTX,,,,,,,,,,,,,,,,,2014
0.00124820882165201,1.40985482474589e-07,8.43486192289049e-05,0.997913739287467,4.88274389856943,VTR,,,,,,,,,,,,,,,,,2014
0.00051703393143892,1.94169559621959e-05,0.113947520409599,0.669042764134333,5.12549308196151,VZ,,,,,,,,,,,,,,,,,2014
0.00121170314429342,2.73843544462995e-05,0.114654436182756,0.767188061624668,4.28847731502927,WAB,,,,,,,,,,,,,,,,,2014
-9.66491277648714e-06,5.14913390742802e-07,0.243696054806344,0.428539839710686,2.45013336743508,WAT,,0.971299408525042,,,,0.999062151077209,0.00772009992900038,,,,,,,,,,2014
0.000699821134812313,2.60099985140416e-07,0.318835130433822,0.142085131171113,2.89311031927128,WBA,0.0967470067153921,,,,,0.999513494742996,0.00236185524412103,,,,,,,,,,2014
-0.000787589239109625,4.73881902483132e-06,0.043846213709199,0.943948654804858,5.48215468886566,WBD,,,,,,,,,,,,,,,,,2014
0.00129189783704072,2.01530923978309e-05,0.0193720411767022,0.887789781880266,5.31778738775231,WDC,,,,,,,,,,,,,,,,,2014
0.00147925264389381,3.57073080394855e-05,0.26577430092026,3.68520433195506e-10,15.3194789022708,WEC,,,,,,,,,,,0.430105166386406,,,,,,2014
0.00158358183743345,8.72513114418905e-08,7.16088317082256e-09,0.998999987330317,5.06252182345546,WELL,,,-0.181751080465881,0.0917658443068952,-0.188167542144451,,,,,0.0369265700598331,,,,0.0366679178711623,,,2014
0.000905573317964615,2.04181719837602e-05,0.239133679848448,0.0515035173792266,45.9410622315634,WFC,,0.840770619679961,,,,,,,,,0.450321906994063,,,,,,2014
0.00110098880872079,3.51577445805972e-07,0.320653642238123,0.426833797554524,4.41151129514103,WHR,,,,-0.072739488521677,,0.999015414005882,0.00365249762842895,,,,,,,,,,2014
0.000501168351349075,2.09240508175804e-07,0.000422358443609611,0.994910370357478,4.52505319248277,WM,,,-0.0139342246953995,,,,,,,,,,,,,,2014
0.00101076130620165,2.62681809222186e-06,2.55800658592631e-08,0.998999968068328,2.31491581412027,WMB,,,,,,,,,,,,,,,,,2014
0.000184711122506601,1.12861747035876e-06,0.0153456103820839,0.969106909666566,4.3835961920912,WMT,,,,,,,,,,,,,,,,,2014
0.00108747310993964,6.77509487956544e-06,0.198562816975986,0.698430123321979,14.7582835169978,WRB,,1.17267738592999,,,,,,,,,,,,,,,2014
-1.69999283757558e-05,1.62098567589513e-07,2.04759186086408e-06,0.998992541088844,11.1991921752667,WST,,,,,,,,,,,,,,,,,2014
0.000709184054304924,7.19439357642955e-08,4.25855593175286e-07,0.998999168101443,20.5898835156402,WY,,,,,,,,,,,,,,,,,2014
-0.000315428248209648,5.6343266260319e-05,0.206260387657571,0.673933993153992,16.5300758462655,WYNN,,,,,,,,,,,,,,,,,2014
0.00114363196068064,2.63912356302633e-07,0.0101295718157444,0.988869341891905,8.3374596292098,XEL,,,-0.728568597191601,0.696473916106073,,,,,,-0.0884593875318434,,,,-0.194099921509309,,,2014
0.000263797280530623,2.84683772801753e-06,0.0498189513027352,0.925842803003052,5.3668105618128,XOM,,,,,,,,,,,,,,,,,2014
0.00038114950589528,3.15419755205273e-06,0.13627398781264,0.837257463279544,6.56812249199817,XRAY,,,,,,,,,,,,,,,,,2014
0.000711736497534795,0.000124972183297352,0.386932803994905,0.138129785868552,5.22246152576173,XYL,,,,,,,,,,,,,,,,,2014
-9.7449096768823e-05,1.02592164453978e-07,1.12533996182953e-08,0.994468887473894,3.03010552888381,YUM,,0.82374362659316,,,,,,,,,,0.0101783126772927,,,,,2014
0.000614236307821757,0.000110113228500162,0.296937970176655,0.0716582121158307,4.57217880010809,ZBH,,,,,,,,,,,,,,,,,2014
0.0011450522239577,5.97116029965138e-06,0.00158863792685804,0.99078494887911,2.45996312715359,ZBRA,,,,,,,,,,,,,,,,,2014
0.000467280603662326,2.17209509898803e-05,0.180299925867869,0.704711549209892,8.16427790847807,ZION,,,,,,,,,,,,,,,,,2014
0.00132776462270474,7.94655493444203e-06,0.0800569688966967,0.878606986263183,3.7535302716486,ZTS,,,1.17839219770607,-1.27783417629848,0.780343899272651,,,,,-0.613538526514778,,,,,,,2014
